Timestamp,Tipo,PAXG_Preço,XAUUSD_Preço,Spread,Probabilidade,Retorno,Taxa,Dia_Útil
2024-08-08 14:00:00,Venda,2406.0,2414.18,8.179999999999836,0.7585462331771851,0.0016739847547890818,0.0,Sim
2024-08-08 15:00:00,Compra,2411.0,2413.78,2.7800000000002,0.9414483308792114,0.0013269593770164345,0.0,Sim
2024-08-08 16:00:00,Venda,2411.0,2418.7,7.699999999999818,0.7390953898429871,0.00068135529968405,0.0,Sim
2024-08-08 20:00:00,Compra,2417.0,2423.64,6.639999999999873,0.7513582706451416,0.0004983561047504637,0.0,Não
2024-08-09 09:00:00,Venda,2414.0,2424.57,10.570000000000164,0.8136115074157715,-8.61845214989998e-05,0.0,Sim
2024-08-09 10:00:00,Compra,2418.0,2423.6,5.599999999999909,0.7784205079078674,0.0009678961940164932,0.0,Sim
2024-08-09 11:00:00,Venda,2417.0,2430.49,13.489999999999782,0.8870747089385986,0.0006758299117763933,0.0,Sim
2024-08-09 12:00:00,Compra,2420.0,2426.76,6.760000000000218,0.7002756595611572,0.0003105682151158806,0.0,Sim
2024-08-09 13:00:00,Venda,2419.0,2429.7,10.699999999999818,0.8052241802215576,0.00013047344213434897,0.0,Sim
2024-08-09 15:00:00,Compra,2418.0,2428.74,10.739999999999782,0.750878632068634,-0.0002727128883038832,0.0,Sim
2024-08-09 16:00:00,Venda,2422.0,2431.49,9.489999999999782,0.7438346147537231,0.0014793909745909328,0.0,Sim
2024-08-09 17:00:00,Compra,2422.0,2434.52,12.519999999999982,0.7050508260726929,0.0004173240813873935,0.0,Sim
2024-08-12 09:00:00,Venda,2435.0,2442.02,7.019999999999982,0.7429358959197998,0.0005947981286615889,0.0,Sim
2024-08-12 10:00:00,Compra,2440.0,2442.71,2.7100000000000364,0.9668146371841431,0.0014607584802293072,0.0,Sim
2024-08-12 11:00:00,Venda,2437.0,2443.88,6.880000000000109,0.7536154389381409,-0.0006584176138202391,0.0,Sim
2024-08-12 12:00:00,Compra,2441.0,2441.62,0.6199999999998909,0.9734227657318115,0.000782615454202995,0.0,Sim
2024-08-12 14:00:00,Venda,2448.0,2454.3,6.300000000000182,0.9288544654846191,0.0010694401819137944,0.0,Sim
2024-08-12 15:00:00,Compra,2449.0,2453.4,4.400000000000091,0.8727802634239197,0.00014912069457384547,0.0,Sim
2024-08-12 16:00:00,Venda,2452.0,2459.82,7.820000000000164,0.8296505212783813,0.0016904309205525436,0.0,Sim
2024-08-12 17:00:00,Compra,2457.0,2463.18,6.179999999999836,0.8089044094085693,0.001813812728469033,0.0,Sim
2024-08-13 09:00:00,Venda,2458.0,2460.67,2.6700000000000728,0.8682084083557129,0.0008659457286976924,0.0,Sim
2024-08-13 10:00:00,Compra,2460.0,2460.67,0.6700000000000728,0.9628920555114746,0.000541690855040633,0.0,Sim
2024-08-13 14:00:00,Venda,2464.0,2472.93,8.929999999999836,0.7356016635894775,0.00016688235842909904,0.0,Sim
2024-08-13 15:00:00,Compra,2467.0,2471.4,4.400000000000091,0.8522918224334717,0.0006027150382292845,0.0,Sim
2024-08-13 16:00:00,Venda,2464.0,2468.65,4.650000000000091,0.8998367786407471,-0.0011814991752512327,0.0,Sim
2024-08-13 17:00:00,Compra,2455.0,2469.53,14.5300000000002,0.8024224638938904,-0.0023118051397268413,0.0,Sim
2024-08-14 09:00:00,Venda,2466.0,2474.46,8.460000000000036,0.7011377811431885,-6.597351201564905e-05,0.0,Sim
2024-08-14 10:00:00,Compra,2470.0,2472.92,2.9200000000000728,0.9528800249099731,0.0008706677600387458,0.0,Sim
2024-08-14 11:00:00,Venda,2471.0,2475.03,4.0300000000002,0.8728591203689575,0.0005547455738743601,0.0,Sim
2024-08-14 12:00:00,Compra,2466.0,2474.77,8.769999999999982,0.8694056272506714,-0.0013819842412006178,0.0,Sim
2024-08-14 13:00:00,Venda,2454.0,2468.83,14.829999999999927,0.8735446333885193,-0.004040551586348529,0.0,Sim
2024-08-14 14:00:00,Compra,2448.0,2457.56,9.559999999999945,0.9212880730628967,-0.0031559309210212882,0.0,Sim
2024-08-14 17:00:00,Venda,2439.0,2444.22,5.2199999999998,0.8215031027793884,-0.0010724950116445253,0.0,Sim
2024-08-14 18:00:00,Compra,2445.0,2441.55,-3.449999999999818,0.9815776944160461,0.0012717612931723021,0.0,Não
2024-08-15 09:00:00,Venda,2446.0,2455.55,9.550000000000182,0.7234467267990112,-4.363967877563102e-05,0.0,Sim
2024-08-15 10:00:00,Compra,2449.0,2456.8,7.800000000000182,0.7401490211486816,0.0009862299052119106,0.0,Sim
2024-08-15 11:00:00,Venda,2454.0,2458.21,4.210000000000036,0.8567571043968201,0.0015503583341149874,0.0,Sim
2024-08-15 13:00:00,Compra,2445.0,2441.11,-3.8899999999998727,0.9833810329437256,-0.00305786126836205,0.0,Sim
2024-08-15 16:00:00,Venda,2455.0,2458.43,3.4299999999998363,0.873363733291626,0.0005628098300709539,0.0,Sim
2024-08-15 17:00:00,Compra,2453.0,2455.74,2.7399999999997817,0.9361282587051392,-0.0009081196112068479,0.0,Sim
2024-08-16 09:00:00,Venda,2457.0,2462.39,5.389999999999873,0.8668773174285889,0.0005964052495794903,0.0,Sim
2024-08-16 10:00:00,Compra,2460.0,2463.39,3.3899999999998727,0.9334021210670471,0.0009484134006145784,0.0,Sim
2024-08-16 14:00:00,Venda,2485.0,2494.66,9.659999999999854,0.7984567284584045,-0.0014727003232944957,0.0,Sim
2024-08-16 15:00:00,Compra,2490.0,2487.25,-2.75,0.9573671817779541,0.00034354063611252705,0.0,Sim
2024-08-19 09:00:00,Venda,2497.0,2503.18,6.179999999999836,0.9313795566558838,-0.001318687491951076,0.0,Sim
2024-08-19 11:00:00,Compra,2495.0,2489.89,-5.110000000000127,0.9380043148994446,-1.217133335384979e-05,0.0,Sim
2024-08-19 16:00:00,Venda,2501.0,2504.03,3.0300000000002,0.8643795251846313,9.561845108851941e-05,0.0,Sim
2024-08-19 17:00:00,Compra,2500.0,2505.53,5.5300000000002,0.720178484916687,-6.592655028103689e-05,0.0,Sim
2024-08-20 09:00:00,Venda,2510.0,2519.9,9.900000000000091,0.8221288323402405,-0.00014105261662622492,0.0,Sim
2024-08-20 13:00:00,Compra,2521.0,2526.93,5.929999999999836,0.7075939774513245,0.0013985671204006511,0.0,Sim
2024-08-20 14:00:00,Venda,2512.0,2529.88,17.88000000000011,0.9219443798065186,-0.001985134590915316,0.0,Sim
